CUSTOMER_TYPE,ACC_NAME,ACC_ID,CORE_FLAG,INTERACTIN_TYPE,MEEING_TYPE,SCORE,KOL_RATING,CALL_STATUS,ACTIVTY,REGION,THERAPY,MSL_DESIGNATION,MSL_NAME,MSL_ID,CALL_ID,CREATE_DATE,ADDRESS,CITY,COUNTRY
HCP,Renate Darton,aa10jh9676W701595CvDZSMN,Core OL,Call,Congress,Sub-national,0.683235088,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Alen,1293Q8812373uiPDIQ,t77TS98995YSvGiIYJ,26-03-2024,69 Brown Center,Birmingham,United States
HCP,Eustacia Oakenfall,aa10jh9135N778094CvDZSMN,Non Core OL,Mail,Ad Board,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Amanda,1293Q88123708K2DII,t77TS98995YSvGwIYJ,16-05-2024,1 Riverside Crossing,Birmingham,United States
HCP,William Thurbon,aa10jh9231N692604CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Alen,1293Q8812373uiPDIQ,t77TS98995YSvHlIYJ,07-01-2024,542 Fremont Road,Bloomington,United States
HCP,Thadeus Reidshaw,aa10jh9973A736355CvDZSMN,Core OL,Mail,MSL Commercial,International,0.524285989,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Alen,1293Q8812373uiPDIQ,t77TS98995YSvISIYS,27-01-2024,81090 Macpherson Point,Boca Raton,United States
HCP,Philippine Stodit,aa10jh9294Z742899CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Alen,1293Q8812373uiPDIQ,t77TS98995YSvEeIYJ,15-03-2024,374 Tennyson Park,Boise,United States
HCP,Ange Nurse,aa10jh9216N676897CvDZSMN,Non Core OL,Mail,Ad Board,,,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YSvK9IYJ,19-03-2024,7764 Katie Road,Boston,United States
HCP,Josie Kulis,aa10jh9642R776793CvDZSMN,Non Core OL,In person,Ad Board,,,Planned,Scientific Priority 4,US,Therapy 1,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YSvDYIYS,04-03-2024,37 Sunnyside Plaza,Boston,United States
HCP,Isaiah Ouver,aa10jh9438B715212CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YSvKYIYS,23-03-2024,86 Namekagon Lane,Boston,United States
HCP,Cher Smitherman,aa10jh9441R659506CvDZSMN,Non Core OL,Mail,MSL Commercial,,,Planned,Scientific Priority 3,US,Therapy 3,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YSvKYIYS,27-06-2024,82 Vernon Park,Boston,United States
HCP,Rutter Greveson,aa10jh9496Y674428CvDZSMN,Non Core OL,Call,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YSiyEIYS,16-04-2024,8661 Clarendon Parkway,Boston,United States
HCP,Ivan Obbard,aa10jh9101Q742263CvDZSMN,Core OL,Online,MSL Commercial,International,0.687546236,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Alen,1293Q8812373uiPDIQ,t77TS98995YSvJVIYS,25-03-2024,3693 Monterey Trail,Boulder,United States
HCP,Abbi Selliman,aa10jh9529Q722624CvDZSMN,Core OL,Online,MSL Commercial,National,0.79061583,Interacted,Scientific Priority 3,US,Therapy 2,MSL,Alen,1293Q8812373uiPDIQ,t77TS98995YSv0LIYS,16-04-2024,5430 Elmside Place,Boulder,United States
HCP,Stevana Letham,aa10jh9997E710506CvDZSMN,Non Core OL,Online,Congress,,,Planned,Scientific Priority 4,US,Therapy 1,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YSieLIYS,25-06-2024,4 Lakeland Avenue,Boulder,United States
HCP,Timothea Weld,aa10jh9279K663534CvDZSMN,Non Core OL,In person,Ad Board,,,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Gloria,1293Q881236Un3kDIC,t77TS98995YSvEyIYJ,22-03-2024,4 Lien Trail,Boulder,United States
HCP,Evangelia Ivashinnikov,aa10jh9669Q739961CvDZSMN,Core OL,Call,Ad Board,National,0.75257866,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Gloria,1293Q881236Un3kDIC,t77TS98995YSvM8IYJ,25-03-2024,9169 Tomscot Crossing,Boulder,United States
HCP,Gigi Liver,aa10jh9873Q684627CvDZSMN,Core OL,Mail,MSL Commercial,National,0.645106656,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Gloria,1293Q881236Un3kDIC,t77TS98995YSvHEIYJ,02-06-2024,0 Shasta Court,Bowie,United States
HCP,Goraud Killingback,aa10jh9009W728212CvDZSMN,Non Core OL,Call,MSL Commercial,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Gloria,1293Q881236Un3kDIC,t77TS98995YSvNEIYS,11-03-2024,6290 Onsgard Plaza,Boynton Beach,United States
HCP,Ruperta Commin,aa10jh9564O753266CvDZSMN,Non Core OL,Online,Ad Board,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Gloria,1293Q881236Un3kDIC,t77TS98995YSimSIYS,21-02-2024,4844 Melvin Circle,Bradenton,United States
HCP,Slade Nesbit,aa10jh9934D710692CvDZSMN,Core OL,Online,MSL Led Scientific Meeting,International,0.766687151,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Gloria,1293Q881236Un3kDIC,t77TS98995YSvOsIYJ,05-07-2024,639 Coolidge Alley,Bradenton,United States
HCP,Devi Cosbee,aa10jh9513U667411CvDZSMN,Non Core OL,In person,MSL Led Scientific Meeting,,,Planned,Scientific Priority 4,US,Therapy 3,MSL,Gloria,1293Q881236Un3kDIC,t77TS98995YSvQKIYS,24-03-2024,62 Scott Trail,Brea,United States
HCP,Daphna Lum,aa10jh9377T655803CvDZSMN,Core OL,Mail,Ad Board,Sub-national,0.779129747,Planned,Scientific Priority 3,US,Therapy 2,MSL,Gloria,1293Q881236Un3kDIC,t77TS98995YSvQKIYS,27-03-2024,6 Norway Maple Way,Bridgeport,United States
HCP,Daren Baddiley,aa10jh9532Q657547CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Gloria,1293Q881236Un3kDIC,t77TS98995YSvEEIYJ,02-03-2024,46881 Dixon Court,Brockton,United States
HCP,Keelby Licciardo,aa10jh9186F757406CvDZSMN,Non Core OL,In person,Ad Board,,,Planned,Scientific Priority 1,US,Therapy 2,MSL,Paul,1293Q881236XqeZDIS,t77TS98995YSvQ5IYJ,14-04-2024,37 Golf Lane,Bronx,United States
HCP,Koren Millyard,aa10jh9634Y724321CvDZSMN,Core OL,Mail,MSL Led Scientific Meeting,Sub-national,0.633138775,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvN6IYJ,22-06-2024,4 Porter Road,Bronx,United States
HCP,Mair Leng,aa10jh9190J792749CvDZSMN,Core OL,Call,MSL Commercial,National,0.69786901,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSv48IYE,21-06-2024,814 Prairieview Junction,Bronx,United States
HCP,Dulsea Merrywether,aa10jh9976F696003CvDZSMN,Core OL,Mail,Ad Board,Sub-national,0.766934337,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvQyIYJ,06-01-2024,893 Commercial Court,Bronx,United States
HCP,Othilia Dukes,aa10jh9981G702924CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,Potential,0.428522187,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvNEIYJ,08-02-2024,48181 Mcguire Road,Brooklyn,United States
HCP,Gerta Harmour,aa10jh9677R688140CvDZSMN,Core OL,Call,Ad Board,National,0.747125457,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvSSIYS,31-03-2024,60928 Walton Plaza,Brooklyn,United States
HCP,Maighdiln Rieger,aa10jh9499O732951CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Paul,1293Q881236XqeZDIS,t77TS98995YSv9SIYE,27-03-2024,61553 Randy Lane,Brooklyn,United States
HCP,Ingrim Irlam,aa10jh9183R762548CvDZSMN,Core OL,Call,Congress,Sub-national,0.690260932,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvSQIYS,06-01-2024,5806 Hoffman Drive,Brooklyn,United States
HCP,Joey Hendrick,aa10jh9621X799007CvDZSMN,Core OL,Mail,MSL Commercial,National,0.560761225,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvKJIYS,11-07-2024,524 Longview Road,Brooklyn,United States
HCP,Nolan Cristofanini,aa10jh9631Z687947CvDZSMN,Non Core OL,Call,Congress,,,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Paul,1293Q881236XqeZDIS,t77TS98995YSvNYIYJ,14-04-2024,17940 Milwaukee Crossing,Brooklyn,United States
HCP,Vittorio Bretherick,aa10jh9036R772723CvDZSMN,Non Core OL,In person,Ad Board,,,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Paul,1293Q881236XqeZDIS,t77TS98995YSvTOIYS,12-07-2024,07 Northridge Parkway,Buffalo,United States
HCP,Amberly Gayle,aa10jh9010O660419CvDZSMN,Core OL,Call,Congress,National,0.702224738,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvShIYJ,11-02-2024,227 Fuller Trail,Buffalo,United States
HCP,Harwell Smalley,aa10jh9850R667477CvDZSMN,Core OL,In person,Congress,Sub-national,0.480748776,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvQeIYJ,02-02-2024,3 Messerschmidt Crossing,Buffalo,United States
HCP,Tobe Kamen,aa10jh9245G687317CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,Potential,0.776360566,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvSDIYS,25-06-2024,2 Sugar Trail,Buffalo,United States
HCP,Selina Kendell,aa10jh9900N686762CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Paul,1293Q881236XqeZDIS,t77TS98995YSvSrIYJ,26-03-2024,194 Washington Avenue,Buffalo,United States
HCP,Meir Jolliman,aa10jh9933I664708CvDZSMN,Non Core OL,Online,Ad Board,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Paul,1293Q881236XqeZDIS,t77TS98995YSvUDIYS,16-06-2024,37 John Wall Crossing,Burbank,United States
HCP,Gayla Hrinchishin,aa10jh9982B735947CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,National,0.670469323,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvUNIYS,21-03-2024,70 Ruskin Street,Camden,United States
HCP,Pincus Anderer,aa10jh9293D734637CvDZSMN,Core OL,Call,Ad Board,National,0.610905197,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvSGIYS,26-01-2024,7 Rutledge Terrace,Camden,United States
HCP,Fleming Sibbons,aa10jh9521K738247CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvSlIYJ,05-05-2024,55711 Kensington Hill,Canton,United States
HCP,Silas Cottem,aa10jh9826X670465CvDZSMN,Core OL,Online,Congress,International,0.604623272,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvVvIYJ,13-07-2024,18088 Dovetail Junction,Canton,United States
HCP,Janot Conrath,aa10jh9025S672464CvDZSMN,Core OL,Mail,MSL Commercial,International,0.487382745,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Sanchez,1293Q8812376IKrDIM,t77TS98995YSvW0IYJ,09-05-2024,55422 Michigan Circle,Canton,United States
HCP,Bertina Almey,aa10jh9186E666463CvDZSMN,Non Core OL,Online,MSL Commercial,,,Planned,Scientific Priority 3,US,Therapy 1,MSL,Collin,1293Q881236XqXCDI0,t77TS98995YSvX8IYJ,01-05-2024,05 Buell Alley,Carol Stream,United States
HCP,Mireielle Argo,aa10jh9648F659973CvDZSMN,Core OL,Mail,Ad Board,International,0.769444172,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSvX8IYJ,02-06-2024,5 Manufacturers Plaza,Cedar Rapids,United States
HCP,Mort Binns,aa10jh9177B795598CvDZSMN,Core OL,In person,Ad Board,Sub-national,0.519650719,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSiw4IYE,22-04-2024,52 Monica Way,Charleston,United States
HCP,Willy Marshland,aa10jh9783U680445CvDZSMN,Core OL,Online,MSL Led Scientific Meeting,National,0.433943961,Planned,Scientific Priority 4,US,Therapy 1,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSvQSIYS,24-06-2024,12717 Sachs Drive,Charleston,United States
HCP,Cornell Doulden,aa10jh9193J796820CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,Sub-national,0.612264153,Planned,Scientific Priority 1,US,Therapy 1,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSvYwIYJ,21-06-2024,892 Fairview Alley,Charleston,United States
HCP,Kaila Brou,aa10jh9054S656788CvDZSMN,Core OL,Call,Ad Board,Potential,0.64725852,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSvSiIYJ,01-04-2024,7717 Nancy Lane,Charleston,United States
HCP,Jarred Lachaize,aa10jh9088O712397CvDZSMN,Non Core OL,In person,Congress,,,Planned,Scientific Priority 4,US,Therapy 1,MSL,Collin,1293Q881236XqXCDI0,t77TS98995YSvE0IYE,12-06-2024,507 Graedel Park,Charleston,United States
HCP,Frayda Sisse,aa10jh9539P749350CvDZSMN,Core OL,Call,Ad Board,National,0.587818082,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSim8IYE,05-02-2024,27 Barby Plaza,Charleston,United States
HCP,Eldridge Dowell,aa10jh9415W710837CvDZSMN,Core OL,Mail,MSL Led Scientific Meeting,National,0.415905562,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSvSIIYS,28-01-2024,1868 Mcbride Drive,Charleston,United States
HCP,Rosanne Cosins,aa10jh9384J745772CvDZSMN,Non Core OL,Online,MSL Commercial,,,Planned,Scientific Priority 1,US,Therapy 1,MSL,Collin,1293Q881236XqXCDI0,t77TS98995YSvd1IYE,04-07-2024,2 Elka Circle,Charleston,United States
HCP,Dyna Bonhomme,aa10jh9301U688540CvDZSMN,Non Core OL,Call,Congress,,,Interacted,Scientific Priority 3,US,Therapy 2,MSL,Collin,1293Q881236XqXCDI0,t77TS98995YSvd6IYE,09-03-2024,74689 Darwin Park,Charlotte,United States
HCP,Irita Lougheid,aa10jh9089W703361CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Collin,1293Q881236XqXCDI0,t77TS98995YSveFIYS,04-07-2024,0816 Straubel Park,Charlotte,United States
HCP,Barbey Hedley,aa10jh9492N740023CvDZSMN,Core OL,Online,MSL Led Scientific Meeting,National,0.67076736,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSveSIYS,30-04-2024,4581 Arrowood Way,Charlotte,United States
HCP,Diannne Perfitt,aa10jh9685D784787CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Collin,1293Q881236XqXCDI0,t77TS98995YSvSDIYS,21-06-2024,82115 Beilfuss Junction,Charlotte,United States
HCP,Andrei Holdren,aa10jh9256M681776CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 3,US,Therapy 2,MSL,Collin,1293Q881236XqXCDI0,t77TS98995YSvfwIYE,25-02-2024,17236 Eliot Drive,Charlotte,United States
HCP,Joachim Skeldon,aa10jh9938V667641CvDZSMN,Core OL,Call,MSL Commercial,Sub-national,0.408673465,Planned,Scientific Priority 3,US,Therapy 2,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSvfwIYE,10-01-2024,51229 Fisk Hill,Chattanooga,United States
HCP,Ellary Ridings,aa10jh9700R737438CvDZSMN,Core OL,In person,Ad Board,Sub-national,0.601081163,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSvgEIYS,08-05-2024,7 Green Ridge Hill,Chattanooga,United States
HCP,Troy Boulsher,aa10jh9334A736984CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Collin,1293Q881236XqXCDI0,t77TS98995YSvgEIYS,28-05-2024,0 Schlimgen Parkway,Chattanooga,United States
HCP,Adora Drennan,aa10jh9494U751697CvDZSMN,Non Core OL,Call,MSL Commercial,,,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Collin,1293Q881236XqXCDI0,t77TS98995YSvh9IYE,27-04-2024,897 Waubesa Lane,Chesapeake,United States
HCP,Dulcy Hince,aa10jh9520W685260CvDZSMN,Core OL,In person,Ad Board,Potential,0.4662648,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YSvhdIYE,30-04-2024,947 Golf View Plaza,Chicago,United States
HCP,Raff Duligall,aa10jh9627J743954CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YSvhiIYE,25-01-2024,64 Calypso Avenue,Chicago,United States
HCP,Kayley Issacson,aa10jh9357V650955CvDZSMN,Core OL,Online,Ad Board,Sub-national,0.729604015,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YSvhjIYE,24-05-2024,7 Oak Way,Chicago,United States
HCP,Wallas McRavey,aa10jh9919F693024CvDZSMN,Core OL,Call,MSL Commercial,Sub-national,0.779752093,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YSikFIYS,16-04-2024,55 3rd Court,Chicago,United States
HCP,Juliane Livingston,aa10jh9685U754423CvDZSMN,Core OL,Call,Congress,International,0.598431471,Planned,Scientific Priority 4,US,Therapy 1,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YSvV7IYJ,22-01-2024,5808 Westend Road,Chicago,United States
HCP,Allistir Pallister,aa10jh9766I692556CvDZSMN,Core OL,Online,Congress,National,0.774601382,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YSvVgIYJ,18-03-2024,6264 Artisan Lane,Chicago,United States
HCP,Phaidra Sloss,aa10jh9013I761754CvDZSMN,Non Core OL,Call,Ad Board,,,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YStw3IYE,23-06-2024,1 Becker Crossing,Chicago,United States
HCP,Oralee Ruslin,aa10jh9232E722224CvDZSMN,Core OL,Online,Congress,Potential,0.581416215,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YSviEIYE,15-03-2024,06557 Huxley Way,Chicago,United States
HCP,Vidovic Whorlow,aa10jh9570N776914CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Planned,Scientific Priority 2,US,Therapy 3,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YSv5kIYE,17-04-2024,01 Morning Avenue,Chicago,United States
HCP,Howard Jephson,aa10jh9450D691635CvDZSMN,Non Core OL,In person,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YSv8KIYS,10-02-2024,028 Grasskamp Road,Chula Vista,United States
HCP,Tomas Metschke,aa10jh9368J759275CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,Potential,0.496382246,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YSv8SIYS,14-01-2024,86426 Mallory Crossing,Cincinnati,United States
HCP,Flossie Clohissy,aa10jh9165M781755CvDZSMN,Non Core OL,Mail,MSL Commercial,,,Interacted,Scientific Priority 4,US,Therapy 1,MSL,John,1293Q8812373uiFDIQ,t77TS98995YSv9rIYE,22-04-2024,45471 Algoma Place,Cincinnati,United States
HCP,Merrill Lowseley,aa10jh9260Z686827CvDZSMN,Core OL,Mail,Ad Board,International,0.758905501,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Morgan,1293Q881236LqRYDI0,t77TS98995YSvY1IYJ,01-01-2024,2 Merrick Place,Cincinnati,United States
HCP,Hunt Cockshut,aa10jh9681F660716CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 4,US,Therapy 3,MSL,John,1293Q8812373uiFDIQ,t77TS98995YSvY6IYJ,15-01-2024,1 Iowa Park,Cincinnati,United States
HCP,Benson Harlick,aa10jh9824L675525CvDZSMN,Non Core OL,Call,Congress,,,Interacted,Scientific Priority 4,US,Therapy 3,MSL,John,1293Q8812373uiFDIQ,t77TS98995YSvjUIYS,09-05-2024,479 Arkansas Park,Cincinnati,United States
HCP,Lionello Mulholland,aa10jh9391B732923CvDZSMN,Non Core OL,Call,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,John,1293Q8812373uiFDIQ,t77TS98995YSvjeIYE,11-01-2024,74 Crowley Alley,Cincinnati,United States
HCP,Pablo Imlen,aa10jh9706M773406CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,International,0.742432515,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YSvkhIYE,08-03-2024,94841 Drewry Drive,Cincinnati,United States
HCP,Rossy Ellicock,aa10jh9092M751397CvDZSMN,Core OL,Online,Congress,National,0.478520488,Planned,Scientific Priority 2,US,Therapy 2,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YSvlMIYS,01-02-2024,2 North Crossing,Cincinnati,United States
HCP,Eunice Micheu,aa10jh9411A792846CvDZSMN,Core OL,In person,MSL Commercial,International,0.538912667,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YSvlSIYS,04-02-2024,00171 Sunfield Parkway,Cincinnati,United States
HCP,Harmonia Riccio,aa10jh9043H739340CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 3,US,Therapy 2,MSL,John,1293Q8812373uiFDIQ,t77TS98995YSvmjIYE,10-05-2024,8 Bartelt Crossing,Cincinnati,United States
HCP,Ernie Cruces,aa10jh9114G659791CvDZSMN,Non Core OL,Online,Ad Board,,,Interacted,Scientific Priority 4,US,Therapy 3,MSL,John,1293Q8812373uiFDIQ,t77TS98995YSvnNIYS,27-04-2024,032 Independence Street,Cincinnati,United States
HCP,Lauren Klainer,aa10jh9385D751858CvDZSMN,Non Core OL,Call,Congress,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,John,1293Q8812373uiFDIQ,t77TS98995YSvnFIYS,26-05-2024,9091 Huxley Park,Cincinnati,United States
HCP,Skelly De Castri,aa10jh9558V722306CvDZSMN,Core OL,Call,Ad Board,Potential,0.771081825,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YSvnFIYS,02-03-2024,46 Charing Cross Plaza,Cincinnati,United States
HCP,Gloriane Sodory,aa10jh9181D714025CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Planned,Scientific Priority 4,US,Therapy 2,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSvo6IYE,27-03-2024,266 Mockingbird Drive,Clearwater,United States
HCP,Sander Skilling,aa10jh9751P683194CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Planned,Scientific Priority 1,US,Therapy 3,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSvEKIYS,27-04-2024,56 Pennsylvania Junction,Clearwater,United States
HCP,Holly Steenson,aa10jh9099B748564CvDZSMN,Core OL,Online,MSL Commercial,Sub-national,0.496273359,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YSvS8IYE,13-06-2024,9 Center Hill,Clearwater,United States
HCP,Karia Anand,aa10jh9158V686006CvDZSMN,Core OL,Online,Ad Board,International,0.455222434,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YSvoqIYE,19-04-2024,79 Division Parkway,Clearwater,United States
HCP,Winnie Matejka,aa10jh9592Y657015CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSvoqIYE,18-04-2024,6 Sachs Circle,Cleveland,United States
HCP,Mauricio Newlands,aa10jh9470Q750560CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,National,0.68098801,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Chris,1293Q881236LqRTDI0,t77TS98995YSvovIYE,10-05-2024,292 Browning Trail,Cleveland,United States
HCP,Nikkie Pickston,aa10jh9618T681272CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSvEKIYS,01-04-2024,69862 Coolidge Way,Cleveland,United States
HCP,Anitra Ruthen,aa10jh9548V779162CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSvEKIYS,07-01-2024,5325 Blackbird Junction,Cleveland,United States
HCP,Avivah Soot,aa10jh9864E687989CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSvEtIYE,31-01-2024,81 Village Green Way,Cleveland,United States
HCP,Susi Bofield,aa10jh9511W794198CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSvEyIYE,08-06-2024,203 Arizona Road,Colorado Springs,United States
